Date,Open,High,Low,Close,Adj Close,Volume
14-05-2021,194.47,197.6233,190.1533,196.58,419.0978006,99282705
17-05-2021,191.851,196.5767,187.0667,192.2767,419.2498386,96354186
18-05-2021,189.3333,198.75,187.7933,192.6233,419.4018766,109664424
19-05-2021,184.1833,188.7367,182.3267,187.82,419.5539146,118018014
20-05-2021,191.6667,196.2833,190.3567,195.5933,419.7059526,92463357
21-05-2021,198.7033,198.8933,193.3333,193.6267,419.8579906,78091785
24-05-2021,193.8667,204.8267,191.2167,202.1467,420.0100286,102886233
25-05-2021,202.4367,204.6633,198.57,201.5633,420.1620666,84017799
26-05-2021,202.52,208.7233,200.5,206.3767,420.3141046,85444953
27-05-2021,206.7467,210.3767,205.4033,210.2833,420.4661426,78728925
28-05-2021,209.5,211.8633,207.46,208.4067,420.6181806,68211114
01-06-2021,209.2667,211.2667,206.85,207.9667,420.7702186,54254670
02-06-2021,206.71,207.7867,199.7133,201.7067,420.9222566,68911635
03-06-2021,200.6,201.5167,190.4067,190.9467,421.0742945,89213553
04-06-2021,193.2367,200.2033,192.4,199.6833,421.2263325,71430924
07-06-2021,197.275,203.3333,194.2933,201.71,421.3783705,66675648
08-06-2021,207.67,207.6967,198.5,201.1967,421.5304085,78160215
09-06-2021,200.7233,203.93,199.21,199.5933,421.6824465,49275579
10-06-2021,201.2933,205.53,200.1667,203.3733,421.8344845,71085306
11-06-2021,203.41,204.1867,200.5067,203.2967,421.9865225,47767830
14-06-2021,204.0767,208.4967,203.06,205.8967,422.1385605,61271949
15-06-2021,205.5633,205.5967,199.41,199.7867,422.2905985,52826202
16-06-2021,199.1783,202.8333,197.8333,201.6233,422.4426365,65537217
17-06-2021,200.6293,207.1567,200.4467,205.5333,422.5946745,68104050
18-06-2021,204.4567,209.45,203.9333,207.77,422.7467125,73682715
21-06-2021,208.16,210.4633,202.96,206.9433,422.8987505,73224309
22-06-2021,206.0833,209.5231,205.1667,207.9033,423.0507885,57139212
23-06-2021,210.6667,219.068,210.0133,218.8567,423.2028265,93297684
24-06-2021,224.9967,232.54,222.5367,226.6067,423.3548645,136829640
25-06-2021,229.86,231.27,222.9,223.9567,423.5069025,97490121
28-06-2021,223.88,231.5666,223.44,229.5733,423.6589404,64549044
29-06-2021,228.2167,229.17,225.2967,226.92,423.8109784,51898014
30-06-2021,226.59,230.9367,226.0467,226.5667,423.9630164,56774586
01-07-2021,227.9733,229.33,224.2667,225.9733,424.1150544,55903566
02-07-2021,226.3267,233.3333,224.42,226.3,424.2670924,81292122
06-07-2021,227.2372,228,217.1334,219.86,424.4191304,67725903
07-07-2021,221.4233,221.9,212.7733,214.8833,424.5711684,56052828
08-07-2021,209.4567,218.1433,206.82,217.6033,424.7232064,67113516
09-07-2021,217.7283,219.6367,214.8967,218.9833,424.8752444,54421644
12-07-2021,220.7333,229.08,220.7203,228.5667,425.0272824,77781126
13-07-2021,228.7733,231.0933,222.0986,222.8467,425.1793204,62898276
14-07-2021,223.5833,226.2033,217.6133,217.7933,425.3313584,64923570
15-07-2021,219.4633,222.0467,212.6267,216.8667,425.4833964,60628713
16-07-2021,218.2267,218.9,214.0667,214.74,425.6354344,48438234
19-07-2021,209.9633,215.7333,207.0967,215.4067,425.7874724,63891270
20-07-2021,217.33,220.7972,213.5003,220.1667,425.9395104,46201347
21-07-2021,219.87,221.62,216.7634,218.43,426.0915483,41860014
22-07-2021,218.8143,220.7233,214.8667,216.42,426.2435863,45317181
23-07-2021,215.4533,216.2667,212.4334,214.46,426.3956243,43814832
26-07-2021,216.99,222.7333,215.7033,219.2067,426.5476623,71503266
27-07-2021,221.1333,222.1667,209.08,214.9267,426.6997003,97918059
28-07-2021,215.665,218.3233,213.1334,215.66,426.8517383,48019788
29-07-2021,216.5967,227.8967,216.2667,225.7833,427.0037763,91183911
30-07-2021,223.9193,232.51,223,229.0667,427.1558143,88969233
02-08-2021,233.3333,242.3133,232.8,236.5567,427.3078523,99450756
03-08-2021,239.6667,240.8833,233.67,236.58,427.4598903,64860759
04-08-2021,237,241.6333,236.31,236.9733,427.6119283,51007941
05-08-2021,238.6667,240.3166,237.1367,238.21,427.7639663,38758911
06-08-2021,237.3,238.7767,232.5433,233.0333,427.9160043,46869147
09-08-2021,236.7233,239.6767,235.0433,237.92,428.0680423,44146047
10-08-2021,237.9967,238.8633,233.96,236.6633,428.2200803,40296915
11-08-2021,237.57,238.3933,234.7367,235.94,428.3721183,29401674
12-08-2021,235.4467,240.9333,233.1333,240.75,428.5241563,53045058
13-08-2021,241.2367,243.3,238.1133,239.0567,428.6761942,50194401
16-08-2021,235.0233,236.5,225.4667,228.7233,428.8282322,69309909
17-08-2021,224.22,224.86,216.28,221.9033,428.9802702,70201191
18-08-2021,223.2493,231.9233,223.1167,229.6633,429.1323082,60553227
19-08-2021,226.07,228.85,222.53,224.49,429.2843462,42478509
20-08-2021,227.6167,230.71,224.5667,226.7533,429.4363842,44219838
23-08-2021,228.4807,237.3766,226.9168,235.4333,429.5884222,60266667
24-08-2021,236.8933,238.4067,234.2133,236.1633,429.7404602,38366280
25-08-2021,235.6767,238.99,234.6667,237.0667,429.8924982,37416933
26-08-2021,236.1033,238.4667,232.54,233.72,430.0445362,39297546
27-08-2021,235,238.3333,234.0334,237.3067,430.1965742,40422927
30-08-2021,238.2383,243.6667,237.5767,243.6367,430.3486122,56953002
31-08-2021,244.3333,246.7967,242.1467,245.24,430.5006502,61383969
01-09-2021,244.6933,247.33,243.7567,244.6967,430.6526882,38028141
02-09-2021,244.8333,246.99,243.5133,244.13,430.8047262,38223852
03-09-2021,244.0831,244.6667,241.4,244.5233,430.9567642,45813135
07-09-2021,246.6667,253.4,246.42,250.9733,431.1088022,58326030
08-09-2021,253.86,254.8167,246.9244,251.29,431.2608401,56163207
09-09-2021,251.1367,254.0333,250.5434,251.62,431.4128781,41562324
10-09-2021,253.2,254.2033,244.84,245.4233,431.5649161,44903736
13-09-2021,246.7381,248.26,236.2833,247.6667,431.7169541,68758146
14-09-2021,247.5233,251.49,245.4667,248.1633,431.8689921,55106601
15-09-2021,248.3333,252.2867,246.12,251.9433,432.0210301,45816867
16-09-2021,250.9433,252.97,249.2033,252.33,432.1730681,40795644
17-09-2021,252.3833,253.68,250,253.1633,432.3251061,84293241
20-09-2021,244.8526,247.3333,239.5416,243.39,432.4771441,73205538
21-09-2021,244.93,248.2466,243.48,246.46,432.6291821,48698370
22-09-2021,247.8421,251.2233,246.3733,250.6467,432.7812201,43578651
23-09-2021,251.6667,252.7333,249.3067,251.2133,432.9332581,35713770
24-09-2021,248.63,258.2667,248.1867,258.13,433.0852961,63732669
27-09-2021,257.7067,266.3333,256.4367,263.7867,433.2373341,83255754
28-09-2021,262.4,265.2133,255.3934,259.1867,433.3893721,74513049
29-09-2021,259.9333,264.5,256.8933,260.4367,433.5414101,61938615
30-09-2021,260.3333,263.0435,258.3333,258.4933,433.693448,53332464
01-10-2021,259.4667,260.26,254.53,258.4067,433.845486,49789740
04-10-2021,265.5,268.99,258.7067,260.51,433.997524,90993225
05-10-2021,261.5987,265.77,258.0667,260.1967,434.149562,54590307
06-10-2021,258.7333,262.22,257.74,260.9167,434.3016,42991611
07-10-2021,261.82,268.3333,261.1267,264.5367,434.453638,56673588
08-10-2021,265.4033,265.46,260.3033,261.83,434.605676,49892562
11-10-2021,262.55,267.08,261.8333,263.98,434.757714,42343065
12-10-2021,266.9767,270.7733,265.5233,268.5733,434.909752,64882758
13-10-2021,270.1567,271.8033,268.5933,270.36,435.06179,41822076
14-10-2021,271.83,273.4167,271.1167,272.7733,435.213828,36459981
15-10-2021,274.5795,281.07,274.1167,281.01,435.365866,55646109
18-10-2021,283.93,291.7533,283.8233,290.0367,435.517904,69673356
19-10-2021,292.51,292.65,287.5033,288.09,435.669942,51778050
20-10-2021,288.45,289.83,285.7933,288.6,435.82198,39421281
21-10-2021,285.3333,300,285.1682,298,435.974018,93830874
22-10-2021,298.5,303.3333,296.9867,303.2267,436.126056,67629780
25-10-2021,316.8433,348.34,314.7333,341.62,436.2780939,186617991
26-10-2021,341.5633,364.98,333.8133,339.4767,436.4301319,185825535
27-10-2021,346.5533,356.96,343.5933,345.9533,436.5821699,114056658
28-10-2021,356.1033,360.3333,351.4,359.0133,436.7342079,79364868
29-10-2021,360.62,371.7367,357.7333,371.3333,436.8862459,88039614
01-11-2021,381.6667,403.25,372.8867,402.8633,437.0382839,163942374
02-11-2021,386.4533,402.8633,382,390.6667,437.1903219,127212300
03-11-2021,392.4433,405.13,384.2067,404.62,437.3423599,105085587
04-11-2021,411.47,414.4967,405.6667,409.97,437.4943979,75624825
05-11-2021,409.3333,413.29,402.6667,407.3633,437.6464359,64611096
08-11-2021,383.2633,399,377.6667,387.6467,437.7984739,101446167
09-11-2021,391.2,391.5,337.1733,341.1667,437.9505119,176595837
10-11-2021,336.8033,359.3667,329.1033,355.9833,438.1025499,126262416
11-11-2021,367.59,368.3233,351.56,354.5033,438.2545879,66522048
12-11-2021,349.1667,351.5,339.7333,344.4733,438.4066259,75443556
15-11-2021,339.21,343.9933,326.2,337.7967,438.5586639,103058343
16-11-2021,334.4367,352.4,334.06,351.5767,438.7107019,78913308
17-11-2021,354.5033,373.2133,351.8333,363.0033,438.8627398,93033648
18-11-2021,368.85,370.6667,358.34,365.46,439.0147778,62049255
19-11-2021,366.29,379.5733,364.2333,379.02,439.1668158,64008468
22-11-2021,387.4433,400.65,377.4767,385.6233,439.3188538,97131981
23-11-2021,389.17,393.5,354.2333,369.6767,439.4708918,107966592
24-11-2021,360.13,377.59,354,372,439.6229298,67680714
26-11-2021,366.49,369.5933,360.3333,360.64,439.7749678,34857693
29-11-2021,366.9967,380.89,366.73,378.9967,439.9270058,57551850
30-11-2021,381.4567,389.3333,372.6667,381.5867,440.0790438,80880324
01-12-2021,386.8967,390.9467,363.5867,365,440.2310818,67736559
02-12-2021,366.3533,371,352.2167,361.5333,440.3831198,72615189
03-12-2021,361.5967,363.5267,333.4033,338.3233,440.5351578,90459393
06-12-2021,333.8367,340.5467,316.8333,336.3367,440.6871958,81041934
07-12-2021,348.0667,352.5567,342.27,350.5833,440.8392338,56084571
08-12-2021,350.9033,357.46,344.3333,356.32,440.9912718,41423952
09-12-2021,353.5467,354.1633,334.12,334.6,441.1433098,58527552
10-12-2021,336.25,340.3267,327.51,339.01,441.2953478,59041236
13-12-2021,333.6967,335,317.14,322.1367,441.4473857,76028973
14-12-2021,315,322.1367,310,319.5033,441.5994237,69509991
15-12-2021,317.7367,326.25,309.4167,325.33,441.7514617,73773666
16-12-2021,331.5,331.66,307.2833,308.9733,441.9034997,81710847
17-12-2021,304.9233,320.22,303.0134,310.8567,442.0555377,100323255
20-12-2021,303.5667,307.2295,297.7967,299.98,442.2075757,55603188
21-12-2021,305.6233,313.1667,295.3733,312.8433,442.3596137,70035630
22-12-2021,321.8867,338.5533,319.0167,336.29,442.5116517,92769753
23-12-2021,335.6,357.66,332.52,355.6667,442.6636897,92713287
27-12-2021,357.89,372.3333,356.9067,364.6467,442.8157277,70765350
28-12-2021,369.83,373,359.4733,362.8233,442.9677657,59828994
29-12-2021,366.2133,368,354.7133,362.0633,443.1198037,55865457
30-12-2021,353.7767,365.1833,351.05,356.78,443.2718417,46120905
31-12-2021,357.8133,360.6667,351.53,352.26,443.4238797,40438362
03-01-2022,382.5833,400.3567,378.68,399.9267,443.5759177,103405833
04-01-2022,396.5167,402.6667,374.35,383.1967,443.7279557,99295254
05-01-2022,382.2167,390.1133,360.3367,362.7067,443.8799936,78101649
06-01-2022,359,362.6667,340.1667,354.9,444.0320316,89331375
07-01-2022,360.1233,360.31,336.6667,342.32,444.1840696,83891574
10-01-2022,333.3333,353.0333,326.6667,352.7067,444.3361076,90236373
11-01-2022,351.2233,358.6167,346.2733,354.8,444.4881456,64779924
12-01-2022,359.6167,371.6133,357.53,368.74,444.6401836,82414950
13-01-2022,369.69,371.8667,342.18,343.8533,444.7922216,96180750
14-01-2022,339.96,350.6667,337.7933,349.87,444.9442596,72924411
18-01-2022,342.2033,356.93,338.6867,343.5033,445.0962976,66475236
19-01-2022,347.2333,351.5567,331.6667,331.8833,445.2483356,74610645
20-01-2022,336.5767,347.22,331.3333,332.09,445.4003736,69273150
21-01-2022,332.1133,334.85,313.5,314.6333,445.5524116,102326946
24-01-2022,301.5867,311.171,283.8233,310,445.7044496,151108863
25-01-2022,304.7333,317.0867,301.07,306.1333,445.8564876,85357527
26-01-2022,317.4767,329.23,302,312.47,446.0085256,98127606
27-01-2022,311.12,311.7967,276.3333,276.3667,446.1605636,143156550
28-01-2022,277.1867,285.8333,264.0033,282.1167,446.3126016,134365077
31-01-2022,290.9033,312.6633,287.35,312.24,446.4646395,103885422
01-02-2022,311.7367,314.5667,301.6667,310.4167,446.6166775,72420996
02-02-2022,309.3933,310.5,296.47,301.8867,446.7687155,65348211
03-02-2022,294,312.3333,293.5067,297.0467,446.9207535,77367684
04-02-2022,299.0733,312.1667,293.7233,307.7733,447.0727915,73625466
07-02-2022,307.93,315.9233,300.903,302.4467,447.2248295,60665913
08-02-2022,301.8433,308.7633,298.2667,307.3333,447.3768675,50867472
09-02-2022,311.6667,315.4233,306.6667,310.6667,447.5289055,50941167
10-02-2022,302.79,314.6033,298.9,301.5167,447.6809435,65106702
11-02-2022,303.21,305.32,283.5667,286.6667,447.8329815,78933138
14-02-2022,287.19,299.6266,284.3833,291.92,447.9850195,67210137
15-02-2022,300,307.6667,297.7925,307.4767,448.1370575,56982582
16-02-2022,304.6833,308.81,300.4033,307.7967,448.2890955,50838324
17-02-2022,304.42,306.1666,291.3667,292.1167,448.4411335,54454086
18-02-2022,295.3333,295.6233,279.2033,285.66,448.5931715,68501841
22-02-2022,278.0433,285.5779,267.0334,273.8433,448.7452095,82163622
23-02-2022,276.81,278.4332,253.52,254.68,448.8972475,93931263
24-02-2022,233.4633,267.4933,233.3333,266.9233,449.0492854,134259753
25-02-2022,269.7433,273.1667,260.8002,269.9567,449.2013234,74655543
28-02-2022,271.67,292.2867,271.5692,290.1433,449.3533614,98311299
01-03-2022,289.8933,296.6267,284.5933,288.1233,449.5053994,74115237
02-03-2022,290.71,295.4933,281.424,293.2967,449.6574374,74257257
03-03-2022,292.9233,295.4797,277.5334,279.7633,449.8094754,60766917
04-03-2022,283.0333,285.2167,275.0536,279.43,449.9615134,66550116
07-03-2022,285.4333,288.7133,268.19,268.1933,450.1135514,70939527
08-03-2022,265.1767,283.33,260.7233,274.8,450.2655894,79955880
09-03-2022,279.8267,286.8533,277.3367,286.3233,450.4176274,58313415
10-03-2022,283.8167,284.8167,270.12,279.4333,450.5696654,58077780
11-03-2022,280.0657,281.2673,264.59,265.1167,450.7217034,66458688
14-03-2022,260.2033,266.9,252.0133,255.4567,450.8737414,70075872
15-03-2022,258.4233,268.5233,252.19,267.2967,451.0257794,65969427
16-03-2022,269.6667,280.6667,267.42,280.0767,451.1778174,83228826
17-03-2022,276.9967,291.6667,275.2393,290.5333,451.3298554,65795139
18-03-2022,291.4967,302.6167,289.13,301.7967,451.4818933,100329477
21-03-2022,304.9933,314.2833,302.3633,307.0533,451.6339313,79922874
22-03-2022,310,332.62,307.25,331.3267,451.7859693,105202197
23-03-2022,326.6467,346.9,325.4667,333.0367,451.9380073,120080415
24-03-2022,336.5767,341.4967,329.6,337.9733,452.0900453,68376912
25-03-2022,336,340.6,332.44,336.88,452.2420833,61691040
28-03-2022,355.0333,365.96,351.2,363.9467,452.3941213,101566881
29-03-2022,369.33,371.59,357.7033,366.5233,452.5461593,72956892
30-03-2022,363.7233,371.3167,361.3333,364.6633,452.6981973,59683875
31-03-2022,364.8567,367.7133,358.88,359.2,452.8502353,48574806
01-04-2022,360.3833,364.9167,355.5467,361.53,453.0022733,52353624
04-04-2022,363.1267,383.3033,357.51,381.8167,453.1543113,80844516
05-04-2022,378.7667,384.29,362.4333,363.7533,453.3063493,78576561
06-04-2022,357.8233,359.6667,342.5667,348.5867,453.4583873,89051046
07-04-2022,350.7967,358.8633,340.5133,352.42,453.6104253,78766353
08-04-2022,347.7367,349.48,340.81,341.83,453.7624633,54552426
11-04-2022,326.8,336.1567,324.88,325.31,453.9145013,58505322
12-04-2022,332.5467,340.3967,325.5334,328.9833,454.0665392,65412078
13-04-2022,327.025,342.08,324.3657,340.79,454.2185772,54567450
14-04-2022,333.0967,337.57,327.3967,328.3333,454.3706152,58422405
18-04-2022,329.6767,338.3067,324.47,334.7633,454.5226532,50928594
19-04-2022,335.02,344.98,331.775,342.7167,454.6746912,49326237
20-04-2022,343.3333,344.6667,325.0834,325.7333,454.8267292,64848423
21-04-2022,358.2433,364.0733,332.1383,336.26,454.9787672,104950059
22-04-2022,338.3033,344.95,331.3334,335.0167,455.1308052,69269424
25-04-2022,326.3233,336.2067,325.1,332.6733,455.2828432,67780941
26-04-2022,331.81,333.3333,291.6667,292.14,455.4348812,134083572
27-04-2022,299.5267,306,292.4533,293.8367,455.5869192,76385802
28-04-2022,299.9933,300,273.9,292.5033,455.7389572,123632511
29-04-2022,300.75,311.4666,290,290.2533,455.8909952,87321741
02-05-2022,286.9233,302.12,282.6767,300.98,456.0430332,74778447
03-05-2022,301.06,308.0267,296.1967,303.0833,456.1950712,63103518
04-05-2022,301.3133,318.5,295.0933,317.54,456.3471092,81087723
05-05-2022,313.07,315.2,285.9,291.0933,456.4991472,91548738
06-05-2022,295.6667,296,281.035,288.55,456.6511851,72548451
09-05-2022,278.8167,281.8767,260.3833,262.37,456.8032231,89395023
10-05-2022,273.1033,275.12,258.0833,266.68,456.9552611,83966949
11-05-2022,265,269.9233,242.4,244.6667,457.1072991,96239190
12-05-2022,233.6667,253.22,226.6667,242.6667,457.2593371,140074083
13-05-2022,257.8267,262.45,250.5217,256.53,457.4113751,91686990
16-05-2022,255.72,256.5867,239.6962,241.4567,457.5634131,85417677
17-05-2022,249.12,254.8267,242.95,253.87,457.7154511,79057191
18-05-2022,248.1733,253.5,233.6033,236.6033,457.8674891,86751840
19-05-2022,235.6667,244.6667,231.37,236.4733,458.0195271,89640057
20-05-2022,237.9967,240.5273,211,221.3,458.1715651,143722593
23-05-2022,218.34,226.6517,212.6867,224.9667,458.3236031,87080025
24-05-2022,217.8433,217.9733,206.8567,209.3867,458.4756411,87953301
25-05-2022,207.95,223.1067,207.67,219.6,458.6276791,90544602
26-05-2022,220.4733,239.5566,217.8867,235.91,458.7797171,103701555
27-05-2022,241.0833,253.2667,240.177,253.21,458.9317551,89294982
31-05-2022,257.9467,259.6,244.7433,252.7533,459.0837931,101160009
01-06-2022,251.72,257.3267,243.64,246.79,459.235831,75576372
02-06-2022,244.1567,264.21,242.0667,258.3333,459.387869,92669619
03-06-2022,243.225,247.7966,233.4178,234.5167,459.539907,110837013
06-06-2022,244.3533,244.8667,234.35,238.28,459.691945,83795013
07-06-2022,234,239.9967,230.0933,238.8867,459.843983,72022188
08-06-2022,240.0867,249.9633,239.1767,241.8667,459.996021,75462078
09-06-2022,249.34,255.5466,239.3267,239.7067,460.148059,95707671
10-06-2022,235.1567,239.5,227.9133,232.23,460.300097,95743770
13-06-2022,223.1667,226.6333,214.6833,215.7367,460.452135,101889933
14-06-2022,218.2867,226.33,211.7367,220.89,460.604173,97393176
15-06-2022,220.9167,235.6633,218.15,233,460.756211,118957980
16-06-2022,222.7367,225.1667,208.6933,213.1,460.908249,106688484
17-06-2022,213.4333,220.9694,213.1967,216.76,461.060287,92641770
21-06-2022,224.6033,243.5774,224.3333,237.0367,461.212325,122199609
22-06-2022,234.5033,246.8333,233.8267,236.0867,461.364363,99104298
23-06-2022,237.905,239.3167,228.6367,235.07,461.516401,102806844
24-06-2022,237.4683,246.0667,236.0867,245.7067,461.6684389,93923934
27-06-2022,249.3667,252.07,242.5655,244.92,461.8204769,86575113
28-06-2022,244.4833,249.97,232.3433,232.6633,461.9725149,89529735
29-06-2022,230.5,231.1733,222.2733,228.49,462.1245529,82599435
30-06-2022,224.51,229.4567,218.8633,224.4733,462.2765909,94054638
01-07-2022,227,230.23,222.12,227.2633,462.4286289,74460444
05-07-2022,223,233.1467,216.1667,233.0667,462.5806669,84012537
06-07-2022,230.78,234.5633,227.1867,231.7333,462.7327049,71415417
07-07-2022,233.92,245.3617,232.21,244.5433,462.8847429,81241518
08-07-2022,242.3333,254.98,241.1614,250.7633,463.0367809,98340933
11-07-2022,252.1033,253.0633,233.6267,234.3433,463.1888189,99053139
12-07-2022,236.8467,239.7733,228.3683,233.07,463.3408569,87521979
13-07-2022,225.5,242.06,225.0333,237.04,463.4928949,97071492
14-07-2022,234.8967,238.6533,229.3333,238.3133,463.6449329,78087903
15-07-2022,240,243.6233,236.89,240.0667,463.7969709,68996088
18-07-2022,244.9367,250.5167,239.6033,240.5467,463.9490089,82184184
19-07-2022,245,247.14,236.9767,245.53,464.1010469,80068230
20-07-2022,246.7833,250.6633,243.483,247.5,464.2530848,81620295
21-07-2022,255.1067,273.2667,254.8667,271.7067,464.4051228,141324024
22-07-2022,276.22,280.7867,270.7133,272.2433,464.5571608,102967407
25-07-2022,272.2167,274.1467,267.4,268.4333,464.7091988,64073505
26-07-2022,266.5133,267.31,256.2633,258.86,464.8612368,65713122
27-07-2022,263.81,275.9256,261.79,274.82,465.0132748,87600345
28-07-2022,280.0667,283.3,272.8,280.9,465.1653128,83043471
29-07-2022,280.7,298.32,279.1,297.15,465.3173508,94682073
01-08-2022,301.275,311.8782,295,297.2767,465.4693888,116603055
02-08-2022,294.0033,307.8333,292.6667,300.5867,465.6214268,95149773
03-08-2022,305,309.55,301.15,307.3967,465.7734648,79513155
04-08-2022,311,313.6067,305,308.6333,465.9255028,70893741
05-08-2022,302.67,304.6066,285.5447,288.17,466.0775408,112467645
08-08-2022,295,305.2,289.0854,290.4233,466.2295788,98195670
09-08-2022,290.2933,292.3967,279.3533,283.3333,466.3816168,85900995
10-08-2022,297.0667,297.51,283.37,294.3567,466.5336548,93951009
11-08-2022,296.5133,298.2367,285.8333,286.63,466.6856928,69775371
12-08-2022,289.415,300.16,285.0333,300.03,466.8377307,78826578
15-08-2022,301.7867,313.1333,301.23,309.32,466.9897687,88956924
16-08-2022,311.6667,314.6667,302.8833,306.5633,467.1418067,87752547
17-08-2022,303.3967,309.6567,300.0333,303.9967,467.2938447,68362440
18-08-2022,306,306.5,301.8533,302.87,467.4458827,47252130
19-08-2022,299,300.36,292.5,296.6667,467.5979207,60881241
22-08-2022,291.9133,292.4,286.2967,289.9133,467.7499587,55487931
23-08-2022,291.4533,298.8266,287.9233,296.4533,467.9019967,63562197
24-08-2022,297.5633,303.6467,296.5,297.0967,468.0540347,57259716
25-08-2022,302.36,302.96,291.6,296.07,468.2060727,52827378
26-08-2022,297.43,302,287.47,288.09,468.3581107,56129757
29-08-2022,282.83,287.74,280.7,284.82,468.5101487,41548729
30-08-2022,287.865,288.48,272.65,277.7,468.6621867,49676812
31-08-2022,280.62,281.25,271.81,275.61,468.8142247,51653146
01-09-2022,272.575,277.58,266.15,277.16,468.9662627,53764345
02-09-2022,281.065,282.35,269.08,270.21,469.1183007,50426726
06-09-2022,272.675,275.99,265.74,274.42,469.2703386,55605247
07-09-2022,273.1,283.84,272.27,283.7,469.4223766,49551441
08-09-2022,281.3,289.5,279.76,289.26,469.5744146,53461687
09-09-2022,291.67,299.85,291.245,299.68,469.7264526,53876417
12-09-2022,300.72,305.49,300.4,304.42,469.8784906,48195156
13-09-2022,292.9,297.3999,290.4,292.13,470.0305286,67729028
14-09-2022,292.24,306,291.64,302.61,470.1825666,72354732
15-09-2022,301.825,309.12,300.7247,303.75,470.3346046,64329662
16-09-2022,299.605,303.71,295.6005,303.35,470.4866426,86652425
19-09-2022,300.09,309.84,297.8,309.07,470.6386806,59962568
20-09-2022,306.91,313.33,305.58,308.73,470.7907186,61330065
21-09-2022,308.29,313.8,300.63,300.8,470.9427566,61693897
22-09-2022,299.86,301.29,285.82,288.59,471.0947946,70107683
23-09-2022,283.09,284.5,272.82,275.33,471.2468326,63283781
26-09-2022,271.83,284.09,270.31,276.01,471.3988706,57777163
27-09-2022,283.84,288.67,277.51,282.94,471.5509086,61432142
28-09-2022,283.08,289,277.57,287.81,471.7029466,54203075
29-09-2022,282.76,283.65,265.78,268.21,471.8549845,77026906
30-09-2022,266.145,275.57,262.47,265.25,472.0070225,66973758
03-10-2022,254.5,255.16,241.01,242.4,472.1590605,96860389
04-10-2022,250.52,257.5,242.01,249.44,472.3110985,108906553
05-10-2022,245.01,246.6697,233.27,240.81,472.4631365,86087074
06-10-2022,239.44,244.58,235.35,238.13,472.6151745,68850928
07-10-2022,233.935,234.5715,222.02,223.07,472.7672125,82882428
10-10-2022,223.93,226.99,218.3582,222.96,472.9192505,67277980
11-10-2022,220.945,225.75,215,216.5,473.0712885,76252700
12-10-2022,215.33,219.2999,211.51,217.24,473.2233265,66475208
13-10-2022,208.3,222.99,206.22,221.72,473.3753645,90922290
14-10-2022,224.01,226.26,204.16,204.99,473.5274025,92865127
17-10-2022,210.04,221.86,209.45,219.35,473.6794405,78715126
18-10-2022,229.5,229.82,217.25,220.19,473.8314785,75026903
19-10-2022,219.8,222.93,217.78,222.04,473.9835165,60567306
20-10-2022,208.28,215.55,202,207.28,474.1355545,117200402
21-10-2022,206.415,214.66,203.8,214.44,474.2875925,74007440
24-10-2022,205.82,213.5,198.5863,211.25,474.4396304,99915654
25-10-2022,210.1,224.3498,210,222.415,474.5916684,95632028
26-10-2022,219.4,230.6,218.2,224.64,474.7437064,84810132
27-10-2022,229.77,233.81,222.85,225.09,474.8957444,61403861
28-10-2022,225.4,228.86,216.35,228.52,475.0477824,68716326
31-10-2022,226.19,229.85,221.94,227.54,475.1998204,61177162
01-11-2022,234.05,237.3951,227.28,227.82,475.3518584,62299756
02-11-2022,226.04,227.8699,214.82,214.98,475.5038964,62518641
03-11-2022,211.36,221.2,210.14,215.31,475.6559344,56231365
04-11-2022,222.6,223.8,203.08,207.47,475.8079724,98153452
07-11-2022,208.65,208.9,196.66,197.08,475.9600104,93088317
08-11-2022,194.02,195.2,186.75,191.3,476.1120484,128269803
09-11-2022,190.775,195.89,177.12,177.59,476.2640864,125379012
10-11-2022,189.9,191,180.03,190.72,476.4161244,131961232
11-11-2022,186,196.52,182.59,195.97,476.5681624,113856276
14-11-2022,192.77,195.73,186.34,190.95,476.7202004,91840628
15-11-2022,195.88,200.8237,192.06,194.42,476.8722384,91075356
16-11-2022,191.51,192.57,185.66,186.92,477.0242763,66150478
17-11-2022,183.96,186.16,180.9,183.17,477.1763143,64250573
18-11-2022,185.05,185.19,176.55,180.19,477.3283523,75587031
21-11-2022,175.85,176.77,167.54,167.87,477.4803903,92307571
22-11-2022,168.63,170.92,166.185,169.91,477.6324283,78111108
23-11-2022,173.57,183.62,172.5,183.2,477.7844663,108854888
25-11-2022,185.06,185.2,180.63,182.86,477.9365043,50638664
28-11-2022,179.96,188.5,179,182.92,478.0885423,92657265
29-11-2022,184.99,186.38,178.75,180.83,478.2405803,83096458
30-11-2022,182.43,194.76,180.6301,194.7,478.3926183,107582745
01-12-2022,197.08,198.92,191.8,194.7,478.5446563,79652353
02-12-2022,191.78,196.25,191.11,194.86,478.6966943,73374264
05-12-2022,189.44,191.27,180.55,182.45,478.8487323,92455666
06-12-2022,181.215,183.65,175.33,179.82,479.0007703,91830106
07-12-2022,175.03,179.38,172.218,174.04,479.1528083,83687638
08-12-2022,172.2,175.2,169.06,173.44,479.3048463,97228338
09-12-2022,173.84,182.5,173.36,179.05,479.4568842,104577696
12-12-2022,176.1,177.37,167.52,167.82,479.6089222,108688697
13-12-2022,174.87,175.05,156.91,160.95,479.7609602,175100200
14-12-2022,159.25,161.62,155.31,156.8,479.9129982,139850919
